Date,Price,Unrealised Profit/Loss Ratio (+ve),Unrealised Profit/Loss Ratio (-ve)
2014-12-12,352.21,1.2329009780392723,1.0
2014-12-13,351.01,1.2308023403605812,1.0
2014-12-14,357.98,1.2673390202373334,1.0
2014-12-15,347.19,1.2301128506321612,1.0
2014-12-16,330.55,1.1347726586279254,1.0
2014-12-17,321.15,1.049652204525615,1.0
2014-12-18,311.7,1.0,0.9726511649707351
2014-12-19,318.57,1.0,0.9616913856989118
2014-12-20,331.44,1.010724089852142,1.0
2014-12-21,321.53,1.0,0.9966401091415107
2014-12-22,331.77,1.0342195895108517,1.0
2014-12-23,336.57,1.0753023206436965,1.0
2014-12-24,322.97,1.0420644740418452,1.0
2014-12-25,319.42,1.01108506940809,1.0
2014-12-26,329.94,1.0415963572269344,1.0
2014-12-27,316.31,1.0,0.9990462126968627
2014-12-28,317.17,1.0,0.9815917881756075
2014-12-29,313.09,1.0,0.9581387852884198
2014-12-30,311.87,1.0,0.9468419739635807
2014-12-31,320.98,1.0,0.9811467580886375
2015-01-01,314.39,1.0,0.9706823134514588
2015-01-02,315.99,1.0,0.9724240793640684
2015-01-03,288.53,1.0,0.8742684875493738
2015-01-04,264.01,1.0,0.7542505687035146
2015-01-05,276.8,1.0,0.732148634100814
2015-01-06,281.0,1.0,0.7340452938926876
2015-01-07,300.0,1.0,0.7998570872611303
2015-01-08,288.99,1.0,0.795579505481946
2015-01-09,288.99,1.0,0.795793136070928
2015-01-10,288.99,1.0,0.7965369356676448
2015-01-11,288.99,1.0,0.7970569092759131
2015-01-12,288.99,1.0,0.7981864533584521
2015-01-13,260.0,1.0,0.7124327497388646
2015-01-14,120.0,1.0,0.4336231078873386
2015-01-15,211.91,1.0,0.42887888025117943
2015-01-16,199.46,1.0,0.40292111224933813
2015-01-17,184.0,1.0,0.36319060588564067
2015-01-18,184.0,1.0,0.3434442577953063
2015-01-19,225.51,1.0,0.41248549829635317
2015-01-20,208.0,1.0,0.4107450719574317
2015-01-21,225.51,1.0,0.4485016306207096
2015-01-22,226.32,1.0,0.46922153440690473
2015-01-23,235.0,1.0,0.5003873417730555
2015-01-24,240.0,1.0,0.5285293372868136
2015-01-25,254.53,1.0,0.5813811892555403
2015-01-26,272.24,1.0,0.6626124760563211
2015-01-27,263.65,1.0,0.6765234287707802
2015-01-28,237.51,1.0,0.6104774762626999
2015-01-29,234.76,1.0,0.5714570117962983
2015-01-30,230.06,1.0,0.5411700967696011
2015-01-31,219.01,1.0,0.5017748835749491
2015-02-01,227.89,1.0,0.5023979741373997
2015-02-02,237.87,1.0,0.5276946572364251
2015-02-03,227.86,1.0,0.5155450571149903
2015-02-04,226.81,1.0,0.5074727500105848
2015-02-05,217.46,1.0,0.4830094227243464
2015-02-06,222.95,1.0,0.4830655835585326
2015-02-07,229.02,1.0,0.4974690056837001
2015-02-08,224.5,1.0,0.4941231947873201
2015-02-09,220.79,1.0,0.4844597674877042
2015-02-10,220.89,1.0,0.48012503495255854
2015-02-11,219.59,1.0,0.4754553428745388
2015-02-12,222.82,1.0,0.4806470430436256
2015-02-13,236.99,1.0,0.5181492616389894
2015-02-14,258.64,1.0,0.5987483908216976
2015-02-15,234.5,1.0,0.5704617798932601
2015-02-16,237.06,1.0,0.5632854873281167
2015-02-17,242.74,1.0,0.5750459894570816
2015-02-18,237.55,1.0,0.5669909899127306
2015-02-19,242.13,1.0,0.576541020682587
2015-02-20,245.97,1.0,0.5904904875484688
2015-02-21,245.86,1.0,0.5971477599475363
2015-02-22,237.03,1.0,0.5765055131888791
2015-02-23,238.58,1.0,0.5707309484661475
2015-02-24,240.21,1.0,0.5725538334295762
2015-02-25,238.33,1.0,0.5690526835700629
2015-02-26,237.13,1.0,0.5642800693055645
2015-02-27,254.87,1.0,0.6128877495852485
2015-02-28,255.84,1.0,0.6403154569344859
2015-03-01,259.81,1.0,0.6660961179940315
2015-03-02,275.7,1.0,0.7335361506167484
2015-03-03,282.6,1.0,0.7943173289209973
2015-03-04,274.08,1.0,0.7920214670369101
2015-03-05,277.08,1.0,0.8026695621413771
2015-03-06,273.25,1.0,0.7934659145724837
2015-03-07,276.42,1.0,0.8017058339806133
2015-03-08,275.74,1.0,0.8047759497077372
2015-03-09,290.1,1.0,0.8649052482386421
2015-03-10,293.23,1.0,0.9052391608426422
2015-03-11,296.93,1.0,0.9407100786316893
2015-03-12,296.09,1.0,0.9523497957057157
2015-03-13,286.49,1.0,0.9188803147677378
2015-03-14,284.23,1.0,0.8930949891723594
2015-03-15,287.96,1.0,0.8954911160403256
2015-03-16,292.49,1.0,0.916348430836871
2015-03-17,286.96,1.0,0.9032419726003087
2015-03-18,259.23,1.0,0.7960245817097726
2015-03-19,262.96,1.0,0.7555286512460548
2015-03-20,263.05,1.0,0.7359187421795174
2015-03-21,261.79,1.0,0.7220058670177201
2015-03-22,269.21,1.0,0.7410219232894444
2015-03-23,267.56,1.0,0.7448804615554592
2015-03-24,247.12,1.0,0.6813981499449311
2015-03-25,246.81,1.0,0.6493759354620261
2015-03-26,249.54,1.0,0.6419962409257489
2015-03-27,247.89,1.0,0.6336495992590117
2015-03-28,253.24,1.0,0.6460970583465202
2015-03-29,243.82,1.0,0.6239963356590632
2015-03-30,248.88,1.0,0.6284129566317245
2015-03-31,245.42,1.0,0.6204847491727394
2015-04-01,247.68,1.0,0.6250516020817127
2015-04-02,254.54,1.0,0.6488104556890746
2015-04-03,254.93,1.0,0.6621849339411678
2015-04-04,254.45,1.0,0.6672627950355541
2015-04-05,261.65,1.0,0.6941329905417348
2015-04-06,256.75,1.0,0.6908165008783913
2015-04-07,254.54,1.0,0.6819909788311503
2015-04-08,246.43,1.0,0.6522669985716243
2015-04-09,244.54,1.0,0.6323770838380046
2015-04-10,236.29,1.0,0.6003956105034063
2015-04-11,238.11,1.0,0.5896840644286422
2015-04-12,237.83,1.0,0.5838120608003163
2015-04-13,226.69,1.0,0.5517764044590419
2015-04-14,220.95,1.0,0.522084022543125
2015-04-15,224.15,1.0,0.516902868661899
2015-04-16,229.44,1.0,0.5282869996202305
2015-04-17,223.57,1.0,0.5190256984330569
2015-04-18,223.91,1.0,0.5153746247214798
2015-04-19,224.11,1.0,0.5141278705285249
2015-04-20,225.35,1.0,0.5169929814613757
2015-04-21,234.86,1.0,0.5447672851217724
2015-04-22,233.89,1.0,0.5558611047905433
2015-04-23,236.25,1.0,0.5680580083441303
2015-04-24,231.59,1.0,0.5611784782089306
2015-04-25,227.13,1.0,0.5457579211648091
2015-04-26,220.53,1.0,0.5215313498415427
2015-04-27,227.59,1.0,0.5279579330628519
2015-04-28,225.41,1.0,0.5254725439170285
2015-04-29,225.66,1.0,0.5250121555225172
2015-04-30,236.66,1.0,0.5555136651620913
2015-05-01,233.51,1.0,0.5616031939173787
2015-05-02,236.07,1.0,0.5721123443313372
2015-05-03,240.55,1.0,0.5907098790686848
2015-05-04,239.53,1.0,0.596826151189146
2015-05-05,236.74,1.0,0.5917392619137034
2015-05-06,229.85,1.0,0.5696236567172988
2015-05-07,237.37,1.0,0.5803831828481134
2015-05-08,244.48,1.0,0.6078392409728737
2015-05-09,242.81,1.0,0.6161750437536265
2015-05-10,241.19,1.0,0.6152707568393907
2015-05-11,242.77,1.0,0.6203570153647673
2015-05-12,242.55,1.0,0.622415052468306
2015-05-13,237.18,1.0,0.6069664494557461
2015-05-14,237.37,1.0,0.6000717680469151
2015-05-15,237.86,1.0,0.5982092436538592
2015-05-16,236.73,1.0,0.5939786769264341
2015-05-17,237.29,1.0,0.5935969144228472
2015-05-18,233.27,1.0,0.5818296101142982
2015-05-19,232.52,1.0,0.5739714498359917
2015-05-20,234.21,1.0,0.575011638012553
2015-05-21,235.74,1.0,0.5801299369393734
2015-05-22,240.44,1.0,0.5972154472717723
2015-05-23,239.06,1.0,0.6015938547666244
2015-05-24,240.34,1.0,0.6078034831123107
2015-05-25,237.41,1.0,0.6020907517717531
2015-05-26,237.69,1.0,0.6002442654101018
2015-05-27,237.74,1.0,0.5997310069580718
2015-05-28,236.88,1.0,0.597198905255806
2015-05-29,236.83,1.0,0.5958443045213061
2015-05-30,232.96,1.0,0.5856822700327307
2015-05-31,230.13,1.0,0.5727614868861219
2015-06-01,223.48,1.0,0.5486936660920536
2015-06-02,225.55,1.0,0.5426841330839295
2015-06-03,225.67,1.0,0.5402587155339309
2015-06-04,224.35,1.0,0.5356914904664103
2015-06-05,225.06,1.0,0.5354673858878243
2015-06-06,225.2,1.0,0.5358175635510714
2015-06-07,223.77,1.0,0.5325284607625709
2015-06-08,229.03,1.0,0.5457380100475784
2015-06-09,229.36,1.0,0.5532637232522151
2015-06-10,228.8,1.0,0.5556511309174282
2015-06-11,229.65,1.0,0.5595435124038235
2015-06-12,230.07,1.0,0.5626324954501074
2015-06-13,233.4,1.0,0.574502754456825
2015-06-14,233.61,1.0,0.5811357830814358
2015-06-15,236.92,1.0,0.5948064218801454
2015-06-16,251.09,1.0,0.6499580757165947
2015-06-17,250.12,1.0,0.6735476532601402
2015-06-18,249.14,1.0,0.6816178477569526
2015-06-19,246.5,1.0,0.6761807113473068
2015-06-20,246.66,1.0,0.673893845039627
2015-06-21,244.66,1.0,0.6656213970974665
2015-06-22,247.39,1.0,0.6709687406777587
2015-06-23,244.37,1.0,0.6631705877440508
2015-06-24,240.17,1.0,0.6454073647363653
2015-06-25,242.44,1.0,0.6443438255209795
2015-06-26,242.9,1.0,0.6455262879918584
2015-06-27,251.52,1.0,0.6767835592717988
2015-06-28,249.36,1.0,0.6842920580035513
2015-06-29,257.16,1.0,0.7171861920873415
2015-06-30,264.71,1.0,0.7629914594270562
2015-07-01,258.63,1.0,0.7612935106137705
2015-07-02,255.02,1.0,0.746602173723338
2015-07-03,256.7,1.0,0.7471373444843865
2015-07-04,260.78,1.0,0.7635581130530241
2015-07-05,271.62,1.0,0.8174648510773885
2015-07-06,268.94,1.0,0.8319984336616234
2015-07-07,266.67,1.0,0.8290052129888913
2015-07-08,270.91,1.0,0.8455056192258403
2015-07-09,269.79,1.0,0.8497358041028291
2015-07-10,287.22,1.0,0.9323922907401047
2015-07-11,295.09,1.0138163825570785,1.0
2015-07-12,311.49,1.144949052823553,1.0
2015-07-13,293.69,1.1110402191602053,1.0
2015-07-14,288.43,1.0666548929424589,1.0
2015-07-15,286.34,1.0337907208798196,1.0
2015-07-16,279.71,1.0,0.9856145483194519
2015-07-17,279.89,1.0,0.9623669120746232
2015-07-18,277.41,1.0,0.9394528341282313
2015-07-19,275.55,1.0,0.9195219482164569
2015-07-20,278.88,1.0,0.9261186073508898
2015-07-21,277.29,1.0,0.9221066913101528
2015-07-22,277.73,1.0,0.9222714504426237
2015-07-23,277.34,1.0,0.9203337118757672
2015-07-24,289.42,1.0,0.9784920970818076
2015-07-25,289.65,1.0082071347355863,1.0
2015-07-26,293.84,1.0447392511349531,1.0
2015-07-27,294.03,1.0638534140363523,1.0
2015-07-28,296.11,1.0842780528649687,1.0
2015-07-29,290.07,1.0626477369604688,1.0
2015-07-30,288.48,1.0440485672420907,1.0
2015-07-31,284.55,1.0146119305361903,1.0
2015-08-01,282.2,1.0,0.9884785710093986
2015-08-02,282.6,1.0,0.9774114867370627
2015-08-03,281.48,1.0,0.9663693678496044
2015-08-04,285.54,1.0,0.9815778359848506
2015-08-05,282.54,1.0,0.9743240712543735
2015-08-06,279.78,1.0,0.9574429316500044
2015-08-07,279.67,1.0,0.9486351355902418
2015-08-08,261.14,1.0,0.8619671273471601
2015-08-09,267.25,1.0,0.8496824206628479
2015-08-10,265.15,1.0,0.8348710266523385
2015-08-11,271.31,1.0,0.8549941060850417
2015-08-12,267.87,1.0,0.849621161906992
2015-08-13,264.74,1.0,0.8336560195212457
2015-08-14,266.36,1.0,0.8333294433655474
2015-08-15,261.9,1.0,0.8144557921593755
2015-08-16,259.19,1.0,0.7946097936912242
2015-08-17,257.23,1.0,0.7771811573347993
2015-08-18,235.57,1.0,0.6909289474317217
2015-08-19,228.14,1.0,0.6264670438211526
2015-08-20,235.5,1.0,0.6179662501080347
2015-08-21,233.27,1.0,0.6072306865306187
2015-08-22,231.14,1.0,0.5957456758123039
2015-08-23,229.24,1.0,0.5840561533321617
2015-08-24,211.37,1.0,0.5302958822534986
2015-08-25,223.31,1.0,0.5388407369699645
2015-08-26,226.71,1.0,0.5545347458858143
2015-08-27,225.13,1.0,0.5576051854681374
2015-08-28,231.54,1.0,0.5794325262607101
2015-08-29,230.56,1.0,0.5873688502946883
2015-08-30,229.14,1.0,0.5867944501673852
2015-08-31,230.81,1.0,0.5919725584468456
2015-09-01,227.75,1.0,0.5849768913665354
2015-09-02,229.39,1.0,0.5869367693785137
2015-09-03,227.21,1.0,0.5814318660374027
2015-09-04,231.31,1.0,0.5921249949919172
2015-09-05,235.95,1.0,0.6134263776696223
2015-09-06,240.75,1.0,0.6413193910226533
2015-09-07,240.18,1.0,0.6529963892276045
2015-09-08,244.17,1.0,0.6736550890127188
2015-09-09,238.71,1.0,0.6634751661435325
2015-09-10,238.51,1.0,0.6582789681034689
2015-09-11,240.9,1.0,0.6645569069658326
2015-09-12,236.68,1.0,0.6524279194116884
2015-09-13,230.7,1.0,0.6261493292498375
2015-09-14,231.02,1.0,0.6143794645780797
2015-09-15,230.66,1.0,0.6075111919595051
2015-09-16,229.16,1.0,0.5993735528420165
2015-09-17,233.2,1.0,0.6089001987564708
2015-09-18,233.34,1.0,0.6141603894797749
2015-09-19,232.97,1.0,0.615639110808746
2015-09-20,232.14,1.0,0.6136499381453322
2015-09-21,227.14,1.0,0.596150539256157
2015-09-22,231.26,1.0,0.6010103588980028
2015-09-23,230.02,1.0,0.5999584842891428
2015-09-24,235.27,1.0,0.6176065327713705
2015-09-25,235.77,1.0,0.6282115656624991
2015-09-26,235.08,1.0,0.6311023650355163
2015-09-27,233.62,1.0,0.6274367834026722
2015-09-28,240.29,1.0,0.6502715557574674
2015-09-29,237.37,1.0,0.6506152571538317
2015-09-30,237.22,1.0,0.6502383916816641
2015-10-01,238.6,1.0,0.6553701963854963
2015-10-02,238.33,1.0,0.6568739466267202
2015-10-03,239.9,1.0,0.6634660237604894
2015-10-04,239.82,1.0,0.666505217753689
2015-10-05,240.94,1.0,0.6723917222462905
2015-10-06,246.97,1.0,0.6992132487733291
2015-10-07,243.84,1.0,0.7003489629610418
2015-10-08,242.82,1.0,0.6971880828727475
2015-10-09,244.52,1.0,0.7023517636071471
2015-10-10,246.06,1.0,0.7112804525876202
2015-10-11,248.96,1.0,0.7278539741539019
2015-10-12,246.51,1.0,0.7268229954160967
2015-10-13,250.69,1.0,0.743734177702759
2015-10-14,253.27,1.0,0.7639782780364897
2015-10-15,254.81,1.0,0.780654183248527
2015-10-16,263.44,1.0,0.8285161069250333
2015-10-17,273.24,1.0,0.90100286858158
2015-10-18,264.74,1.0,0.893851331606784
2015-10-19,264.84,1.0,0.890626339393757
2015-10-20,271.24,1.0,0.9202975290679217
2015-10-21,268.66,1.0,0.921596717391699
2015-10-22,275.82,1.0,0.9591628036426951
2015-10-23,278.73,1.0,0.9929602575999101
2015-10-24,284.23,1.0401008875370965,1.0
2015-10-25,288.83,1.0889593200738843,1.0
2015-10-26,287.08,1.1027705685056852,1.0
2015-10-27,295.79,1.1605651039971292,1.0
2015-10-28,303.9,1.2386806010431468,1.0
2015-10-29,316.5,1.3605698743684922,1.0
2015-10-30,329.3,1.51093187520871,1.0
2015-10-31,314.64,1.4743525384141618,1.0
2015-11-01,329.47,1.564740473020298,1.0
2015-11-02,366.14,1.930426162709691,1.0
2015-11-03,402.49,2.512998928114164,1.0
2015-11-04,407.11,2.803116053149374,1.0
2015-11-05,386.09,2.6910163175569886,1.0
2015-11-06,374.09,2.507335372740372,1.0
2015-11-07,386.21,2.5476439444975307,1.0
2015-11-08,372.45,2.41534269788756,1.0
2015-11-09,380.26,2.4361635813151334,1.0
2015-11-10,334.8,2.0210943307774034,1.0
2015-11-11,308.97,1.6392149011453423,1.0
2015-11-12,337.1,1.6526877443563088,1.0
2015-11-13,336.01,1.650518700062682,1.0
2015-11-14,333.68,1.631096074297451,1.0
2015-11-15,322.98,1.5409222618660063,1.0
2015-11-16,332.69,1.5714147261830227,1.0
2015-11-17,336.38,1.6135328951072374,1.0
2015-11-18,336.03,1.6318115678051357,1.0
2015-11-19,326.5,1.5666765876275834,1.0
2015-11-20,321.86,1.500907361226711,1.0
2015-11-21,326.11,1.4998169085223823,1.0
2015-11-22,323.71,1.4811073913288106,1.0
2015-11-23,323.01,1.467046730924438,1.0
2015-11-24,321.01,1.4459573556238192,1.0
2015-11-25,328.72,1.493480238392666,1.0
2015-11-26,355.15,1.7400268753794017,1.0
2015-11-27,358.27,1.8923336446690633,1.0
2015-11-28,356.13,1.9472698074155816,1.0
2015-11-29,369.6,2.1084451851776964,1.0
2015-11-30,376.76,2.261340135572535,1.0
2015-12-01,361.95,2.1792583343492096,1.0
2015-12-02,359.49,2.1153593311584364,1.0
2015-12-03,361.44,2.1028381695402443,1.0
2015-12-04,363.69,2.1191324897152928,1.0
2015-12-05,387.57,2.388424881677856,1.0
2015-12-06,390.63,2.554660126688155,1.0
2015-12-07,394.31,2.6798459137708868,1.0
2015-12-08,416.96,3.0444478097277043,1.0
2015-12-09,418.33,3.235972829733381,1.0
2015-12-10,415.68,3.288943096302363,1.0
2015-12-11,452.57,3.928102086487601,1.0
2015-12-12,436.54,3.9502066044193596,1.0
2015-12-13,434.56,3.9248529838732296,1.0
2015-12-14,444.14,4.073265498221809,1.0
2015-12-15,464.25,4.5331843007803805,1.0
2015-12-16,453.65,4.540663182310439,1.0
2015-12-17,455.5,4.579292052096077,1.0
2015-12-18,463.51,4.759570268959324,1.0
2015-12-19,461.29,4.794886845553295,1.0
2015-12-20,442.15,4.423478716496357,1.0
2015-12-21,436.62,4.14371094208727,1.0
2015-12-22,433.86,3.956000514013628,1.0
2015-12-23,442.97,4.028905966520031,1.0
2015-12-24,455.98,4.314533907800831,1.0
2015-12-25,455.82,4.448979034944653,1.0
2015-12-26,419.79,3.85755680602621,1.0
2015-12-27,424.99,3.64988806152472,1.0
2015-12-28,421.58,3.494372941634977,1.0
2015-12-29,433.44,3.619136833737368,1.0
2015-12-30,428.26,3.592301158632456,1.0
2015-12-31,429.85,3.605001250460461,1.0
2016-01-01,435.71,3.713842320574666,1.0
2016-01-02,435.24,3.7598435430741866,1.0
2016-01-03,432.39,3.7317836124000614,1.0
2016-01-04,433.7,3.7402739421372666,1.0
2016-01-05,433.26,3.7371464980360916,1.0
2016-01-06,431.72,3.7077962248100818,1.0
2016-01-07,460.05,4.223056156228822,1.0
2016-01-08,454.4,4.360937441150307,1.0
2016-01-09,450.65,4.3524761226446405,1.0
2016-01-10,449.98,4.329915555232846,1.0
2016-01-11,449.32,4.303102406080619,1.0
2016-01-12,443.52,4.171148261144818,1.0
2016-01-13,432.84,3.9127515298776054,1.0
2016-01-14,429.97,3.733907629998981,1.0
2016-01-15,366.69,2.813202838074865,1.0
2016-01-16,389.84,2.608916742532732,1.0
2016-01-17,377.86,2.371546492023859,1.0
2016-01-18,384.69,2.3343009058351347,1.0
2016-01-19,375.7,2.2182288674816646,1.0
2016-01-20,421.65,2.7695320484662744,1.0
2016-01-21,408.54,2.842395470241126,1.0
2016-01-22,382.35,2.5642312754166534,1.0
2016-01-23,385.74,2.469256071042123,1.0
2016-01-24,403.08,2.649255178935901,1.0
2016-01-25,392.17,2.591746584485719,1.0
2016-01-26,390.32,2.5402856402648997,1.0
2016-01-27,394.53,2.571492715628309,1.0
2016-01-28,379.83,2.407309939163283,1.0
2016-01-29,379.16,2.325745368655455,1.0
2016-01-30,378.43,2.277145339896049,1.0
2016-01-31,366.56,2.1208242618401076,1.0
2016-02-01,370.66,2.099006341555847,1.0
2016-02-02,372.93,2.1167705597423665,1.0
2016-02-03,368.79,2.0823683459599795,1.0
2016-02-04,388.94,2.305142339980306,1.0
2016-02-05,383.87,2.3536950996026285,1.0
2016-02-06,375.15,2.2756538170689775,1.0
2016-02-07,377.49,2.265167999905829,1.0
2016-02-08,370.9,2.1846411738632656,1.0
2016-02-09,372.31,2.164809930652155,1.0
2016-02-10,378.35,2.2263628896237257,1.0
2016-02-11,378.08,2.255110548517256,1.0
2016-02-12,381.93,2.3164284216530246,1.0
2016-02-13,388.72,2.431928860584099,1.0
2016-02-14,406.48,2.732837323305251,1.0
2016-02-15,398.63,2.7712344155000426,1.0
2016-02-16,406.33,2.8997839466018602,1.0
2016-02-17,415.15,3.093077149049777,1.0
2016-02-18,421.32,3.2903097745059586,1.0
2016-02-19,420.14,3.3658898155700463,1.0
2016-02-20,439.21,3.742571969354092,1.0
2016-02-21,438.18,3.910177023496794,1.0
2016-02-22,437.26,3.9746460955480805,1.0
2016-02-23,419.57,3.6836737243156756,1.0
2016-02-24,423.92,3.615070794543093,1.0
2016-02-25,423.66,3.5770613758742678,1.0
2016-02-26,428.16,3.63833230209797,1.0
2016-02-27,432.95,3.7567589381650226,1.0
2016-02-28,433.87,3.831258145242086,1.0
2016-02-29,435.99,3.90149302554355,1.0
2016-03-01,432.46,3.864157450460053,1.0
2016-03-02,419.73,3.605557861611884,1.0
2016-03-03,418.15,3.454882206128058,1.0
2016-03-04,409.08,3.225940531728149,1.0
2016-03-05,397.09,2.935712376705772,1.0
2016-03-06,403.63,2.889918294024609,1.0
2016-03-07,416.02,3.071516646189647,1.0
2016-03-08,411.49,3.0883353243073586,1.0
2016-03-09,412.7,3.123607438183552,1.0
2016-03-10,416.23,3.2026130778136084,1.0
2016-03-11,419.08,3.2921283300818995,1.0
2016-03-12,410.7,3.192084346672784,1.0
2016-03-13,412.57,3.174860155011653,1.0
2016-03-14,414.78,3.205008292553341,1.0
2016-03-15,415.26,3.2294276899564647,1.0
2016-03-16,416.07,3.2558374196885893,1.0
2016-03-17,418.46,3.310002586287837,1.0
2016-03-18,410.2,3.1926534044363812,1.0
2016-03-19,410.69,3.145069061213733,1.0
2016-03-20,412.56,3.155224229439817,1.0
2016-03-21,411.85,3.148511595363371,1.0
2016-03-22,416.4,3.2229769524964134,1.0
2016-03-23,417.43,3.2779748706387695,1.0
2016-03-24,413.37,3.232761831002799,1.0
2016-03-25,416.43,3.264310075506245,1.0
2016-03-26,416.64,3.2830575030017566,1.0
2016-03-27,425.02,3.4381322704084063,1.0
2016-03-28,422.66,3.471882924071365,1.0
2016-03-29,416.24,3.3746382507866453,1.0
2016-03-30,412.18,3.2541265997098323,1.0
2016-03-31,416.22,3.2669511855384608,1.0
2016-04-01,417.39,3.2940751017448084,1.0
2016-04-02,419.92,3.3515317905258635,1.0
2016-04-03,420.03,3.3825987580113575,1.0
2016-04-04,419.33,3.385404740839446,1.0
2016-04-05,422.09,3.4344311640557446,1.0
2016-04-06,421.4,3.443807079333798,1.0
2016-04-07,421.58,3.445140397321614,1.0
2016-04-08,418.93,3.3967562149380446,1.0
2016-04-09,419.48,3.38360334909001,1.0
2016-04-10,423.46,3.4452511673471364,1.0
2016-04-11,423.58,3.4778148464296716,1.0
2016-04-12,427.87,3.569144625446553,1.0
2016-04-13,425.49,3.5708986299135583,1.0
2016-04-14,426.13,3.5835738045559267,1.0
2016-04-15,430.92,3.677276936055102,1.0
2016-04-16,433.59,3.773639234152615,1.0
2016-04-17,430.68,3.7666398575490705,1.0
2016-04-18,429.7,3.7447062467896624,1.0
2016-04-19,437.25,3.877188240494669,1.0
2016-04-20,442.51,4.045068579429804,1.0
2016-04-21,452.53,4.3337109438858565,1.0
2016-04-22,448.39,4.386778514336413,1.0
2016-04-23,455.0,4.553298845610488,1.0
2016-04-24,464.46,4.84470224171349,1.0
2016-04-25,467.12,5.044231782433635,1.0
2016-04-26,470.31,5.215959470978542,1.0
2016-04-27,448.03,4.772579621777723,1.0
2016-04-28,451.37,4.635440458674601,1.0
2016-04-29,459.06,4.741632306780261,1.0
2016-04-30,452.81,4.64968273178796,1.0
2016-05-01,456.62,4.6887570003488985,1.0
2016-05-02,446.52,4.4794536966835965,1.0
2016-05-03,452.22,4.504251835332521,1.0
2016-05-04,448.5,4.434847800488393,1.0
2016-05-05,449.96,4.432628626747456,1.0
2016-05-06,462.49,4.711238687411388,1.0
2016-05-07,461.91,4.840228427110181,1.0
2016-05-08,462.73,4.923078526384897,1.0
2016-05-09,464.19,4.997587690820756,1.0
2016-05-10,452.76,4.759747829210588,1.0
